ah11a1,9.99995077(55),"{""relu"": 0.01, ""name"": ""AH11A1"", ""nom_cap"": [0.0, 1e-11], ""yhv"": [1.62e-09, 8.42e-11], ""ylv"": [7.2e-10, 1.208e-10], ""ang_freq"": 10000.0, ""best_value"": ""{\""xreal\"": 1.398722305854921e-13, \""ximag\"": 9.999950774678119e-08, \""u\"": [3.1119965201925026e-14, 5.532738724423876e-15], \""v\"": [9.684522341690245e-28, 9.425589988523286e-31, 9.425589988523286e-31, 3.061119779273954e-29], \""df\"": 58.8026425618118, \""label\"": null}"", ""flag"": ""best value set""}"
ah11b1,9.99995345(55),"{""relu"": 0.01, ""name"": ""AH11B1"", ""nom_cap"": [0.0, 1e-11], ""yhv"": [2.48e-09, 8.36e-11], ""ylv"": [7e-10, 1.175e-10], ""ang_freq"": 10000.0, ""best_value"": ""{\""xreal\"": 2.453475005228859e-13, \""ximag\"": 9.999953446281402e-08, \""u\"": [3.111471676061191e-14, 5.532077815862001e-15], \""v\"": [9.681255990931039e-28, 9.378571667865457e-31, 9.378571667865457e-31, 3.060388496075249e-29], \""df\"": 58.76302220194857, \""label\"": null}"", ""flag"": ""best value set""}"
ah11c1,99.9995864(55),"{""relu"": 0.01, ""name"": ""AH11C1"", ""nom_cap"": [0.0, 9.999999999999999e-11], ""yhv"": [2.06e-09, 1.0409999999999998e-10], ""ylv"": [5.7e-10, 8.77e-11], ""ang_freq"": 10000.0, ""best_value"": ""{\""xreal\"": 1.8999921415999998e-12, \""ximag\"": 9.99995864e-07, \""u\"": [2.999987592e-13, 5.499977252e-14], \""v\"": [8.999925552153957e-26, 0.0, 0.0, 3.0249749772517473e-27], \""df\"": 50.839329581450464, \""label\"": null}"", ""flag"": ""best value set""}"
ah11d1,99.9995782(55),"{""relu"": 0.01, ""name"": ""AH11D1"", ""nom_cap"": [0.0, 9.999999999999999e-11], ""yhv"": [1.91e-09, 1.024e-10], ""ylv"": [3.1e-10, 1.019e-10], ""ang_freq"": 10000.0, ""best_value"": ""{\""xreal\"": 2.449761757432848e-12, \""ximag\"": 9.999957823494889e-07, \""u\"": [3.000413268194071e-13, 5.512298277263257e-14], \""v\"": [9.002479779955026e-26, 6.4469361441203345e-31, 6.4469361441203345e-31, 3.038543229751947e-27], \""df\"": 50.872209751425714, \""label\"": null}"", ""flag"": ""best value set""}"
ah11a2,9.99995051(55),"{""relu"": 0.01, ""name"": ""AH11A2"", ""nom_cap"": [0.0, 1e-11], ""yhv"": [1.62e-09, 8.42e-11], ""ylv"": [4.3e-10, 1.191e-10], ""ang_freq"": 10000.0, ""best_value"": ""{\""xreal\"": 3.0862522500332714e-14, \""ximag\"": 9.99995050918932e-08, \""u\"": [3.111770192461076e-14, 5.532391332080786e-15], \""v\"": [9.683113730689243e-28, 9.44757744421673e-31, 9.44757744421673e-31, 3.060735385128261e-29], \""df\"": 58.78556499478788, \""label\"": null}"", ""flag"": ""best value set""}"
ah11b2,9.99994825(55),"{""relu"": 0.01, ""name"": ""AH11B2"", ""nom_cap"": [0.0, 1e-11], ""yhv"": [1.62e-09, 7.78e-11], ""ylv"": [4e-10, 1.129e-10], ""ang_freq"": 10000.0, ""best_value"": ""{\""xreal\"": 3.2878550143839424e-14, \""ximag\"": 9.999948247204324e-08, \""u\"": [3.1100298807009936e-14, 5.531145209869304e-15], \""v\"": [9.672285858853036e-28, 9.449650060855773e-31, 9.449650060855773e-31, 3.059356733266015e-29], \""df\"": 58.65490779441104, \""label\"": null}"", ""flag"": ""best value set""}"
ah11c2,99.9995434(55),"{""relu"": 0.01, ""name"": ""AH11C2"", ""nom_cap"": [0.0, 9.999999999999999e-11], ""yhv"": [1.96e-09, 1.012e-10], ""ylv"": [5.6e-10, 1.0479999999999999e-10], ""ang_freq"": 10000.0, ""best_value"": ""{\""xreal\"": 1.2091326596041348e-12, \""ximag\"": 9.99995433684978e-07, \""u\"": [3.0004469712126207e-13, 5.512707962988707e-14], \""v\"": [9.002682027058989e-26, 7.375540858546663e-31, 7.375540858546663e-31, 3.03899490851991e-27], \""df\"": 50.87468726897528, \""label\"": null}"", ""flag"": ""best value set""}"
ah11d2,99.9996108(55),"{""relu"": 0.01, ""name"": ""AH11D2"", ""nom_cap"": [0.0, 9.999999999999999e-11], ""yhv"": [1.91e-09, 1.024e-10], ""ylv"": [3.1e-10, 1.019e-10], ""ang_freq"": 10000.0, ""best_value"": ""{\""xreal\"": 1.3713211298769756e-12, \""ximag\"": 9.999961078998437e-07, \""u\"": [3.0004142440481625e-13, 5.5123000672083294e-14], \""v\"": [9.002485635887107e-26, 7.3842216367896705e-31, 7.3842216367896705e-31, 3.0385452030944953e-27], \""df\"": 50.87220968811955, \""label\"": null}"", ""flag"": ""best value set""}"
es14,0.500047989(28),"{""relu"": 0.01, ""name"": ""ES14"", ""nom_cap"": [0.0, 5e-13], ""yhv"": [0.0, 0.0], ""ylv"": [0.0, 0.0], ""ang_freq"": 10000.0, ""best_value"": ""{\""xreal\"": 5.34845716599383e-15, \""ximag\"": 5.000479893316697e-09, \""u\"": [1.5909182934686454e-15, 2.7720754961027986e-16], \""v\"": [2.531021016493187e-30, 7.091763516484002e-33, 7.091763516484002e-33, 7.684402556093576e-32], \""df\"": 64.19166833774945, \""label\"": null}"", ""flag"": ""best value set""}"
es13,4.99993490(28),"{""relu"": 0.01, ""name"": ""ES13"", ""nom_cap"": [0.0, 5e-12], ""yhv"": [8e-10, 2.05e-10], ""ylv"": [0.0, 0.0], ""ang_freq"": 10000.0, ""best_value"": ""{\""xreal\"": 4.816384563949016e-14, \""ximag\"": 4.999934901633956e-08, \""u\"": [1.538784572108116e-14, 2.7596694049045717e-15], \""v\"": [2.3678579593579575e-28, 2.1328240887956927e-31, 2.1328240887956927e-31, 7.615775224366354e-30], \""df\"": 56.2625431632505, \""label\"": null}"", ""flag"": ""best value set""}"
es16,5.00008110(28),"{""relu"": 0.01, ""name"": ""ES16"", ""nom_cap"": [0.0, 5e-12], ""yhv"": [6e-10, 1.85e-10], ""ylv"": [0.0, 0.0], ""ang_freq"": 10000.0, ""best_value"": ""{\""xreal\"": 5.365626824321994e-14, \""ximag\"": 5.000081097132314e-08, \""u\"": [1.5388696893428015e-14, 2.7598578857778676e-15], \""v\"": [2.36811992077801e-28, 2.132616766208188e-31, 2.132616766208188e-31, 7.616815549690282e-30], \""df\"": 56.26843785547022, \""label\"": null}"", ""flag"": ""best value set""}"
gr10,10.00015959(55),"{""relu"": 0.01, ""name"": ""GR10"", ""nom_cap"": [0.0, 1e-11], ""yhv"": [0.0, 0.0], ""ylv"": [0.0, 0.0], ""ang_freq"": 10000.0, ""best_value"": ""{\""xreal\"": 2.8950323437283635e-13, \""ximag\"": 1.0000159590876479e-07, \""u\"": [3.0776936736288695e-14, 5.519593985880825e-15], \""v\"": [9.472198348695167e-28, 8.50821114646626e-31, 8.50821114646626e-31, 3.0465917768971776e-29], \""df\"": 56.265139345540724, \""label\"": null}"", ""flag"": ""best value set""}"
gr100,100.0038168(55),"{""relu"": 0.01, ""name"": ""GR100"", ""nom_cap"": [0.0, 9.999999999999999e-11], ""yhv"": [7e-10, 4.8372e-10], ""ylv"": [0.0, 0.0], ""ang_freq"": 10000.0, ""best_value"": ""{\""xreal\"": 3.1406815593273803e-12, \""ximag\"": 1.0000381675517376e-06, \""u\"": [3.042395755597606e-13, 5.5118542672583906e-14], \""v\"": [9.256171933678327e-26, 1.948789730917735e-29, 1.948789730917735e-29, 3.038053746349453e-27], \""df\"": 53.74284297008951, \""label\"": null}"", ""flag"": ""best value set""}"
gr1000a,1000.029249(56),"{""relu"": 0.01, ""name"": ""GR1000A"", ""nom_cap"": [0.0, 1e-09], ""yhv"": [0.0, 1.386e-09], ""ylv"": [0.0, 0.0], ""ang_freq"": 10000.0, ""best_value"": ""{\""xreal\"": 8.44999019950647e-11, \""ximag\"": 1.0000292485233535e-05, \""u\"": [3.1067237115677796e-12, 5.603593039621328e-13], \""v\"": [9.65173222001748e-24, 8.15382554232352e-27, 8.15382554232352e-27, 3.140025495369259e-25], \""df\"": 58.427056818894684, \""label\"": null}"", ""flag"": ""best value set""}"
